id,license_groups,chapter,chapter_name,question,option1,option2,option3,option4,answer_index,answer,is_critical,source_page,has_original_image
247,B/C/D/E/FC;A1/A;B1,3,Kỹ thuật lái xe,Điều khiển xe ô tô trong khu vực đông dân cư cần lưu ý điều gì dưới đây?,"Giảm tốc độ đến mức an toàn, quan sát, nhường đường cho người đi bộ, giữ khoảng cách an toàn với các xe phía trước.","Đi đúng làn đường quy định, chỉ được chuyển làn đường ở nơi cho phép, nhưng phải quan sát.",Cả hai ý trên.,,3,Cả hai ý trên.,False,57,False
248,B/C/D/E/FC;A1/A;B1,3,Kỹ thuật lái xe,Khi điều khiển xe ô tô nhập vào đường cao tốc người lái xe cần thực hiện như thế nào dưới đây để bảo đảm an toàn giao thông?,"Quan sát, phát tín hiệu, nhường đường cho các xe đang chạy trên đường cao tốc, khi đủ điều kiện an toàn thì tăng tốc độ cho xe nhập vào làn đường cao tốc, nếu có làn đường tăng tốc thì phải cho xe chạy trên làn đường đó trước khi cho xe nhập vào làn của đường cao tốc.","Phát tín hiệu, quan sát các xe đang chạy phía trước, nếu bảo đảm các điều kiện an toàn thì tăng tốc độ cho xe nhập ngay vào làn đường cao tốc.","Phát tín hiệu và lái xe nhập vào làn đường tăng tốc, quan sát các xe phía sau đang chạy trên đường cao tốc, khi đủ điều kiện an toàn thì giảm tốc độ, từ từ cho xe nhập vào làn đường cao tốc.",,1,"Quan sát, phát tín hiệu, nhường đường cho các xe đang chạy trên đường cao tốc, khi đủ điều kiện an toàn thì tăng tốc độ cho xe nhập vào làn đường cao tốc, nếu có làn đường tăng tốc thì phải cho xe chạy trên làn đường đó trước khi cho xe nhập vào làn của đường cao tốc.",False,58,False
249,B/C/D/E/FC;A1/A;B1,3,Kỹ thuật lái xe,Khi điều khiển xe ô tô ra khỏi đường cao tốc người lái xe cần thực hiện như thế nào dưới đây để bảo đảm an toàn giao thông?,"Quan sát phía trước để tìm biển báo chỉ dẫn ""lối ra đường cao tốc"", kiểm tra tình trạng giao thông phía sau và bên phải, nếu bảo đảm điều kiện an toàn thì phát tín hiệu và điều khiển xe chuyển dần sang làn bên phải, nếu có làn đường giảm tốc thì phải cho xe di chuyển trên làn đường đó trước khi ra khỏi đường cao tốc.","Quan sát phía trước để tìm biển báo chỉ dẫn ""lối ra đường cao tốc"", trường hợp vượt qua ""lối ra đường cao tốc"" thì phát tín hiệu, di chuyển sang làn đường giảm tốc và lùi xe quay trở lại.",,,1,"Quan sát phía trước để tìm biển báo chỉ dẫn ""lối ra đường cao tốc"", kiểm tra tình trạng giao thông phía sau và bên phải, nếu bảo đảm điều kiện an toàn thì phát tín hiệu và điều khiển xe chuyển dần sang làn bên phải, nếu có làn đường giảm tốc thì phải cho xe di chuyển trên làn đường đó trước khi ra khỏi đường cao tốc.",False,58,False
250,B/C/D/E/FC;A1/A;B1,3,Kỹ thuật lái xe,"Người lái xe được dừng xe, đỗ xe trên làn dừng khẩn cấp của đường cao tốc trong trường hợp nào dưới đây?","Xe gặp sự cố, tai nạn hoặc trường hợp khẩn cấp không thể di chuyển bình thường.","Để nghỉ ngơi, đi vệ sinh, chụp ảnh, làm việc riêng...",Cả hai ý trên.,,1,"Xe gặp sự cố, tai nạn hoặc trường hợp khẩn cấp không thể di chuyển bình thường.",False,58,False
251,B/C/D/E/FC;B1,3,Kỹ thuật lái xe,"Trên đường đôi muốn vượt xe kéo rơ moóc phía trước, người lái xe phải xử lý như thế nào?","Giữ khoảng cách an toàn, tránh đi vào vị trí điểm mù của xe kéo rơ moóc, bật xi nhan trái đồng thời kết hợp đèn, còi xin vượt.","Khi xe kéo rơ moóc đã có tín hiệu cho vượt (không có chướng ngại vật phía trước và xe đi ngược chiều), thấy đủ điều kiện an toàn thì vượt dứt khoát, không di chuyển song song bên cạnh xe kéo rơ moóc.","Khi vượt qua, phải quan sát gương chiếu hậu bên phải nếu có khoảng trống an toàn mới được cho xe chạy vào làn của mình, tắt xi nhan và tiếp tục hành trình.",Cả ba ý trên.,4,Cả ba ý trên.,False,58,False
252,B/C/D/E/FC;B1,3,Kỹ thuật lái xe,"Khi điều khiển xe ô tô xuống đường dốc dài, độ dốc cao, người lái xe số tự động cần thực hiện các thao tác nào dưới đây để bảo đảm an toàn?","Nhả bàn đạp ga, về số thấp, đạp phanh chân với mức độ phù hợp để giảm tốc độ.","Nhả bàn đạp ga, về số N đạp phanh chân và kéo phanh tay để giảm tốc độ.",,,1,"Nhả bàn đạp ga, về số thấp, đạp phanh chân với mức độ phù hợp để giảm tốc độ.",False,59,False
253,B/C/D/E/FC;B1,3,Kỹ thuật lái xe,"Khi đi từ đường nhánh ra đường chính, người lái xe phải xử lý như thế nào là đúng?","Quan sát, giảm tốc độ, phát tín hiệu, nhường đường cho xe trên đường chính từ bất kỳ hướng nào tới.","Nháy đèn, bấm còi để xe đi trên đường chính biết và tăng tốc độ cho xe đi ra đường chính.","Quan sát xe đang đi trên đường chính, nếu là xe có kích thước lớn hơn thì nhường đường, xe có kích thước nhỏ hơn thì tăng tốc độ cho xe đi ra đường chính.",,1,"Quan sát, giảm tốc độ, phát tín hiệu, nhường đường cho xe trên đường chính từ bất kỳ hướng nào tới.",False,59,False
254,B/C/D/E/FC;B1,3,Kỹ thuật lái xe,"Khi đang lái xe mô tô hoặc ô tô, nếu có nhu cầu sử dụng điện thoại để nhắn tin hoặc gọi điện, người lái xe phải thực hiện như thế nào trong các tình huống nêu dưới đây?",Giảm tốc độ để bảo đảm an toàn với xe phía trước và sử dụng điện thoại để liên lạc.,Giảm tốc độ để dừng xe ở nơi cho phép sau đó sử dụng điện thoại để liên lạc.,Tăng tốc độ để cách xa xe phía sau và sử dụng điện thoại để liên lạc.,,2,Giảm tốc độ để dừng xe ở nơi cho phép sau đó sử dụng điện thoại để liên lạc.,False,59,False
255,B/C/D/E/FC;B1,3,Kỹ thuật lái xe,Những thói quen nào dưới đây khi điều khiển xe mô tô tay ga tham gia giao thông dễ gây tai nạn nguy hiểm?,Sử dụng còi.,Phanh đồng thời cả phanh trước và phanh sau.,Chỉ sử dụng phanh trước.,,3,Chỉ sử dụng phanh trước.,False,59,False
256,B/C/D/E/FC;B1,3,Kỹ thuật lái xe,Người ngồi trên xe ô tô cần thực hiện những thao tác mở cửa như thế nào dưới đây để xuống xe để bảo đảm an toàn?,"Quan sát phía trước, phía sau và bên phía mở cửa để phát hiện các phương tiện đang di chuyển tới gần, khi đủ điều kiện an toàn, mở hé cửa, sau đó mở ở mức cần thiết để xuống xe.","Quan sát tình hình giao thông phía trước, không cần quan sát phía sau và bên mở cửa; mở cánh cửa hết hành trình và nhanh chóng ra khỏi xe ô tô.",,,1,"Quan sát phía trước, phía sau và bên phía mở cửa để phát hiện các phương tiện đang di chuyển tới gần, khi đủ điều kiện an toàn, mở hé cửa, sau đó mở ở mức cần thiết để xuống xe.",False,59,False
257,B/C/D/E/FC;B1,3,Kỹ thuật lái xe,"Khi điều khiển xe mô tô quay đầu, người lái xe cần thực hiện như thế nào để bảo đảm an toàn?","Bật tín hiệu báo rẽ trước khi quay đầu, từ từ giảm tốc độ đến mức có thể dừng lại.",Chỉ quay đầu xe tại những nơi được phép quay đầu.,"Quan sát an toàn các phương tiện tới từ phía trước, phía sau, hai bên đồng thời nhường đường cho xe từ bên phải và phía trước đi tới.",Cả ba ý trên.,4,Cả ba ý trên.,False,59,False
258,B/C/D/E/FC;B1,3,Kỹ thuật lái xe,Tay ga trên xe mô tô hai bánh có tác dụng gì dưới đây?,Để điều khiển xe chạy về phía trước.,Để điều tiết công suất động cơ qua đó điều khiển tốc độ của xe.,Để điều khiển xe chạy lùi.,Ý 1 và ý 2.,4,Ý 1 và ý 2.,False,60,False
259,B/C/D/E/FC;B1,3,Kỹ thuật lái xe,Gương chiếu hậu của xe mô tô hai bánh có tác dụng gì dưới đây?,Để quan sát an toàn phía bên trái khi chuẩn bị rẽ trái.,Để quan sát an toàn phía bên phải khi chuẩn bị rẽ phải.,Để quan sát an toàn phía sau của bên trái và bên phải trước khi chuyển hướng.,Để quan sát an toàn phía trước cả bên trái và bên phải trước khi chuyển hướng.,3,Để quan sát an toàn phía sau của bên trái và bên phải trước khi chuyển hướng.,False,60,False
260,B/C/D/E/FC;B1,3,Kỹ thuật lái xe,"Để bảo đảm an toàn khi tham gia giao thông, người lái xe mô tô hai bánh cần điều khiển tay ga như thế nào?","Tăng ga thật mạnh, giảm ga từ từ.","Tăng ga thật mạnh, giảm ga thật nhanh.","Tăng ga từ từ, giảm ga thật nhanh.","Tăng ga từ từ, giảm ga từ từ.",3,"Tăng ga từ từ, giảm ga thật nhanh.",False,60,False
261,B/C/D/E/FC;B1,3,Kỹ thuật lái xe,"Để tránh đổ, ngã khi điều khiển xe mô tô hai bánh ở nơi đường xấu, nhỏ và hẹp, người lái xe cần xử lý như thế nào?","Đi ở tốc độ thấp, quan sát liên tục khoảng cách từ 05 m đến 10 m phía trước để điều chỉnh sớm hướng di chuyển.",Trong quá trình di chuyển không nên dùng phanh trước tránh làm khóa bánh dẫn hướng.,"Không được lắc người sang trái hoặc phải nhiều, trọng tâm cơ thể cần trùng với trọng tâm của xe.",Cả ba ý trên.,4,Cả ba ý trên.,False,60,False
262,B/C/D/E/FC;B1,3,Kỹ thuật lái xe,"Khi lái xe ô tô điện xuống dốc dài, đổ đèo, người lái xe cần chú ý những vấn đề gì để bảo đảm an toàn?","Kiểm tra hệ thống an toàn, pin của xe trước khi xuất phát.",Nhả chân ga để phanh tái sinh hoạt động.,Rà phanh chân để kịp thời xử lý tình huống khẩn cấp.,Cả ba ý trên.,4,Cả ba ý trên.,False,60,False
263,B/C/D/E/FC;B1,3,Kỹ thuật lái xe,"Khi lái xe ô tô điện qua khu vực ngập nước, người lái xe cần phải chú ý những vấn đề gì?",Người lái xe phải tìm hiểu khả năng chìm trong nước của xe để xác định cung đường di chuyển.,"Giữ vững tay lái, đi đều ga, tránh không để xe chết máy giữa dòng, không nên dừng xe trên đường ngập nước.","Lái xe tốc độ chậm, không tạo sóng và giữ khoảng cách an toàn với các phương tiện xung quanh, nhất là người đi bộ.",Cả ba ý trên.,4,Cả ba ý trên.,False,61,False
264,B/C/D/E/FC;B1,4,Cấu tạo và sửa chữa,Phương pháp kiểm tra mức dầu bôi trơn động cơ nào dưới đây là đúng?,"Kiểm tra que thăm dầu trên các-te. Quan sát vệt dầu trên que thăm, mức dầu này phải nằm ở mức tối đa được thể hiện trên que thăm.","Rút que thăm dầu trên các-te. Quan sát vệt dầu trên que thăm, mức dầu này phải nằm ở mức tối thiểu được thể hiện trên que thăm.","Rút que thăm dầu trên các-te, lau sạch que thăm sau đó cắm vào các-te và rút ra quan sát vệt dầu trên que thăm, mức dầu phải nằm trong khoảng vạch mức tối thiểu và tối đa được thể hiện trên que thăm.",,3,"Rút que thăm dầu trên các-te, lau sạch que thăm sau đó cắm vào các-te và rút ra quan sát vệt dầu trên que thăm, mức dầu phải nằm trong khoảng vạch mức tối thiểu và tối đa được thể hiện trên que thăm.",False,62,False
265,B/C/D/E/FC;B1,4,Cấu tạo và sửa chữa,"Xe ô tô tham gia giao thông đường bộ phải bảo đảm các quy định về chất lượng, an toàn kỹ thuật và bảo vệ môi trường nào dưới đây?","Kính chắn gió, kính cửa phải là loại kính an toàn, bảo đảm tầm nhìn cho người điều khiển; có đủ hệ thống hãm và hệ thống chuyển hướng có hiệu lực, tay lái xe ô tô ở bên trái của xe, có còi với âm lượng đúng quy chuẩn kỹ thuật.","Có đủ đèn chiếu sáng gần và xa, đèn soi biển số, đèn báo hãm, đèn tín hiệu; có đủ bộ phận giảm thanh, giảm khói, các kết cấu phải đủ độ bền và bảo đảm tính năng vận hành ổn định.",Cả hai ý trên.,,3,Cả hai ý trên.,False,62,False
266,B/C/D/E/FC;B1,4,Cấu tạo và sửa chữa,Xe mô tô và xe ô tô tham gia giao thông trên đường bộ có bắt buộc phải đủ bộ phận giảm thanh không?,Không bắt buộc.,Bắt buộc.,Tùy từng trường hợp.,,2,Bắt buộc.,False,62,False
267,B/C/D/E/FC;B1,4,Cấu tạo và sửa chữa,Xe ô tô tham gia giao thông trên đường bộ phải có đủ các loại đèn nào dưới đây?,Đèn chiếu sáng gần và xa.,"Đèn soi biển số, đèn báo hãm và đèn tín hiệu.",Dàn đèn pha trên nóc xe.,Ý 1 và ý 2.,4,Ý 1 và ý 2.,False,62,False
